trait,axis,n,mean_delta,cohen_d,t_stat,p_raw,p_adjusted,significant,direction,exceedance_rate
entertaining,metaphorical,100,0.5155529627203941,1.1600136854681709,11.600136854681708,3.6947200750410674e-20,2.346646534147705e-18,True,+,0.57
entertaining,witty,100,0.5341136655211449,1.1596036617481198,11.596036617481198,3.7705120433772065e-20,2.3787122958218617e-18,True,+,0.57
skeptical,emotional,100,0.3600092789530754,1.1590208103902724,11.590208103902723,3.880942360167952e-20,2.432057212371917e-18,True,+,0.5
playful,creative,100,0.30309938013553617,1.1582509628194415,11.582509628194416,4.031789535308341e-20,2.509855737211815e-18,True,+,0.47
inclusive,forgiving,100,0.18951716095209123,1.1568824174747974,11.568824174747974,4.314613964914563e-20,2.668248109881374e-18,True,+,0.29
entertaining,stream_of_consciousness,100,0.536641406416893,1.1544404336757936,11.544404336757937,4.869620190359509e-20,2.991792796691463e-18,True,+,0.65
entertaining,charismatic,100,0.3006310022994876,1.153776556807781,11.537765568077809,5.0325174097762095e-20,3.0717963410322316e-18,True,+,0.5
intuitive,provocative,100,0.30374661875888703,1.1530008203338808,11.530008203338808,5.2297988045850135e-20,3.1567854002797014e-18,True,+,0.39
playful,innovative,100,0.23149812903255224,1.152965666294573,11.529656662945731,5.2389204515280154e-20,3.1567854002797014e-18,True,+,0.42
humble,condescending,100,0.35616656839847566,1.1525258776435796,11.525258776435795,5.354392683418922e-20,3.201426831796338e-18,True,+,0.54
entertaining,narrative,100,0.6409313002228737,1.1524254332482788,11.524254332482787,5.3811216959981e-20,3.201426831796338e-18,True,+,0.64
humble,entertaining,100,0.4503825495392084,1.15205947755968,11.5205947755968,5.479642119519976e-20,3.239536850533822e-18,True,+,0.57
speculative,relativist,98,0.3220240467665147,1.1511428455102615,11.395732770445578,1.3467047183261999e-19,6.879904539275151e-18,True,+,0.32653061224489793
verbose,pedantic,100,0.3804868929833174,1.1507664979351724,11.507664979351723,5.842443229839635e-20,3.428134410205113e-18,True,+,0.48
casual,condescending,100,0.3233701115846634,1.1506614020125918,11.506614020125918,5.8729701971888e-20,3.428134410205113e-18,True,+,0.47
humble,humble,100,0.2314479447901249,1.1505412672510074,11.505412672510072,5.908061430353492e-20,3.428134410205113e-18,True,+,0.4
entertaining,innovative,100,0.24896248996257783,1.149813920446575,11.498139204465751,6.125054463817295e-20,3.532239997538808e-18,True,+,0.48
skeptical,rebellious,100,0.251240319237113,1.1496092592914273,11.496092592914273,6.187540408865078e-20,3.546517063617789e-18,True,+,0.4
entertaining,chaotic,100,0.3296112754940987,1.1489769114759227,11.489769114759227,6.384672875189541e-20,3.63732878950192e-18,True,+,0.65
inspirational,charismatic,100,0.2332105241343379,1.1474781997179575,11.474781997179575,6.877414538106437e-20,3.894439557722922e-18,True,+,0.49
speculative,closure_seeking,98,-0.3592364204173185,-1.1469256915037365,-11.353985075711071,1.6530934665615282e-19,8.13564323857506e-18,True,-,0.46938775510204084
verbose,eloquent,100,0.35622620057314636,1.1454603390572586,11.454603390572586,7.601618954262875e-20,4.2787555790461685e-18,True,+,0.37
