condition,axis,num_topics,count,overall_mean,overall_std,overall_variance,between_topic_std,between_topic_variance,mean_within_topic_std,mean_within_topic_variance,pooled_within_topic_std,pooled_within_topic_variance
Neutral,libertarian,5,628,-2.985394115280953,0.5659621716846033,0.3203131797779524,0.58729316536092,0.344913262079649,0.18451725673078428,0.043815521695226615,0.20806021573057273,0.04328905336985247
Neutral,literal,5,628,-1.2633496286572925,0.32436507036296724,0.1052126988715727,0.3020662030401942,0.09124399101911984,0.15877098097137007,0.032160327979054396,0.1785537552133197,0.031881443500778095
Neutral,manic,5,628,-2.88258140481961,0.46086465510487995,0.21239623032493996,0.4707631475475369,0.22161794108886398,0.16945110054404605,0.03615601220078497,0.18894412937321886,0.03569988402460367
Neutral,materialist,5,628,-1.6403953231823671,0.7720645948530495,0.5960837386256035,0.8446123775119909,0.7133700682464579,0.14091691272376375,0.022910057654509867,0.15089259791201654,0.0227685761046375
Neutral,meditative,5,628,0.7976750253824292,0.3845087439541488,0.14784697417719717,0.418786866915967,0.17538243990129188,0.0838791515234855,0.008092727801746545,0.08967621775355919,0.008041824030583764
Neutral,melancholic,5,628,-0.9625889824074545,0.469930641239328,0.220834807575606,0.5178480531103278,0.2681666061101568,0.08249426928662733,0.007513500394222638,0.08630172246903801,0.0074479873011228616
Neutral,melodramatic,5,628,-1.25400633910659,0.5128482512171636,0.26301332877650296,0.5652420600406406,0.31949858643898715,0.09038764772664828,0.009303194099015751,0.09614537946268174,0.009243933992023064
Neutral,mercurial,5,628,-2.688120682907712,0.522873062621262,0.2733962396149382,0.54937829113544,0.30181650677089633,0.1568487473348834,0.03334810873009299,0.18136839974005187,0.03289449642426724
Neutral,metaphorical,5,628,0.15941547241750037,0.4302378007735266,0.18510456521444077,0.4605291687585745,0.2120871152774636,0.10570972469091262,0.01637786652627781,0.12762386419012228,0.016287850710818775
Neutral,militant,5,628,-1.9796465377139438,0.484810578151275,0.23504129668737353,0.5278621101880038,0.27863840737213225,0.10696124085151,0.013645652582957923,0.11630119200967405,0.013525967262871072
Neutral,misanthropic,5,628,-1.8205246298935762,0.49020252090168304,0.240298511498365,0.5307088012338295,0.2816518317070483,0.11552766737476763,0.01606669222579958,0.12606259526253735,0.015891777924326306
Neutral,mischievous,5,628,-2.2776856475574956,0.5560431994511947,0.3091840396559212,0.6125415144840071,0.37520710696636106,0.10172170689792018,0.01093073448349853,0.10410743783033463,0.010838358611596991
Neutral,moderate,5,628,3.0296016661984146,0.5608929899881723,0.31460094621787194,0.5921328710044608,0.3506213369239854,0.17374337296279788,0.036036116260724727,0.1888603247109365,0.03566822224992037
Neutral,mystical,5,628,0.33942571096122265,0.3449479803175167,0.11898910912513391,0.36681647377360665,0.13455432543170306,0.09357886696759513,0.011070661773002036,0.10490155145774954,0.011004335498242875
Neutral,naive,5,628,-1.7505774546390886,0.3864700460228672,0.14935909647291712,0.32313487762335397,0.10441614913665993,0.18992852097225027,0.06658011163210324,0.25592522319293254,0.06549771986635233
Neutral,narrative,5,628,-0.4189338402668382,0.5244749652166772,0.27507398913903486,0.5584794612354402,0.31189930862182763,0.14008977386040974,0.026741433765088706,0.16244919132253965,0.026389739761347095
Neutral,neurotic,5,628,-2.3830651724414462,0.3639411746599643,0.13245317861287464,0.3505009841011226,0.12285093985585542,0.16738717413670262,0.0351340472944193,0.18624672100469133,0.03468784108499933
Neutral,nihilistic,5,628,-0.9565755541727041,0.4959273954929967,0.24594398160046715,0.5507184264805515,0.30329078526521464,0.0670773914086719,0.005019749775604113,0.07051260361742212,0.004972027268907691
Neutral,nonchalant,5,628,-2.9135582014253942,0.28731275838729364,0.08254862113211538,0.2351657384097414,0.05530292452179891,0.17905086928848613,0.03894364914777936,0.1961694051667204,0.038482435523464906
Neutral,nostalgic,5,628,-0.7957065911477159,0.6247643354468316,0.3903304748463212,0.688735527801533,0.4743566272560563,0.10773682279421015,0.012689787164295075,0.11211227661666419,0.012569162568171427
Neutral,nurturing,5,628,1.7922003827277262,0.27670430796520107,0.07656527404650083,0.2809351160149307,0.07892453941032257,0.11082002884857638,0.01383888494303972,0.11717043072861111,0.013728909837128255
Neutral,optimistic,5,628,0.7745721253809655,0.6215099774138648,0.3862746520249828,0.6832320355534917,0.4668060144065677,0.10740400261406306,0.012409332827232989,0.11102627483970433,0.012326833704781562
Neutral,pacifist,5,628,-1.1026291827297514,0.3201973390382461,0.10252633592717353,0.3357053407270352,0.11269807579265477,0.1046626060888485,0.012502375635097105,0.11132421264270555,0.012393080320518321
Neutral,paranoid,5,628,-1.8517806436985162,0.5410419822491107,0.29272642655604697,0.5790058705302829,0.33524779810853067,0.13279406984467704,0.025244101185013523,0.15774617124122853,0.02488385454126699
Neutral,passionate,5,628,-1.3884662775097378,0.3758134992217044,0.141235786197262,0.3858317128132281,0.1488661106123893,0.12436604818005081,0.02270292515394686,0.14959061321970157,0.022377351563446352
Neutral,passive_aggressive,5,628,-2.684571824256022,0.2474711112710662,0.06124195091373642,0.2433032822396136,0.05919648714856907,0.11640985252409586,0.014310768510826915,0.11910951767771359,0.014187077201417566
Neutral,patient,5,628,0.5636374605404344,0.2166691514322448,0.04694552118236903,0.2131409919729734,0.045429082459223113,0.09027319367093017,0.01090507901385226,0.10369237224372287,0.010752108061530789
Neutral,pedantic,5,628,-0.2585688362514992,0.6780019771283591,0.459686680989964,0.6768105694291929,0.4580725468910684,0.19975898312759105,0.09789272772842152,0.31001540325278104,0.09610955025398445
Neutral,pessimistic,5,628,-0.5894570951676292,0.6449953182258855,0.4160189605333114,0.7124182961465095,0.5075398286842958,0.09340019782744338,0.009581333370971475,0.0975951200590992,0.009524807459349988
Neutral,petty,5,628,-0.9224294718283756,0.3828767108946026,0.1465945757454691,0.4176893413293612,0.17446438586015559,0.08280656686953183,0.007777089254834027,0.08781553808325795,0.007711568728852128
Neutral,philosophical,5,628,0.6680729976695055,0.9177448614533584,0.842255630724044,1.0169935893960051,1.0342759608725702,0.12834172276611822,0.01971496483375361,0.1398621116902418,0.019561410286453668
Neutral,playful,5,628,-0.8495341129363723,0.3823786797684939,0.14621345474149638,0.362758236162651,0.13159353790383768,0.14790901777652596,0.041763055017600345,0.202626386305339,0.041057452427160475
Neutral,pluralist,5,628,0.5283117378308515,0.295306554860499,0.0872059613435769,0.3062066081320965,0.09376248686376332,0.10426456798075057,0.012497747976549064,0.11128855116533085,0.01238514162047846
Neutral,poetic,5,628,-1.2438341458891606,0.30091430084251136,0.09054941645153743,0.32044462367089266,0.10268475683958003,0.08424748706914847,0.008909424954252634,0.09403028675498858,0.00884169482722538
Neutral,problem_solving,5,628,0.02952462764587372,0.5236313410913277,0.2741897813731024,0.5654901630080136,0.3197791244588298,0.12695223150261836,0.017807903870689902,0.1330071453902863,0.017690900724872755
Neutral,progressive,5,628,-0.5322078400451666,0.2708167844130988,0.07334173071985084,0.28980083832293807,0.0839845258926777,0.07289678589818514,0.005940233693886606,0.07672487717283694,0.005886706777186914
