condition,axis,count,mean,std,min,max
cautious,theatrical,5,-0.6395747512578964,0.5603460538023008,-1.5775151252746582,-0.10639677941799164
cautious,theoretical,5,-0.4519178748130798,1.0588687951478704,-2.1552276611328125,0.4214671552181244
cautious,traditional,5,0.6520948290824891,0.42391857531023286,0.3192078471183777,1.3690710067749023
cautious,understated,5,-0.5223889470100402,0.3267544540779796,-0.8517897129058838,-0.027093499898910522
cautious,universalist,5,-0.8351115107536315,0.3627789774515395,-1.397937297821045,-0.5289102792739868
cautious,urgent,5,-0.6884422421455383,0.44200148197837674,-1.1439568996429443,-0.14508038759231567
cautious,utilitarian,5,0.44217599630355836,0.7238709739887967,-0.730613112449646,1.2431889772415161
cautious,verbose,5,1.9099292516708375,0.5169503826922063,1.0455753803253174,2.417292356491089
cautious,visceral,5,-1.9755398511886597,0.30412314025109166,-2.3827967643737793,-1.5875228643417358
cautious,whimsical,5,0.54700847864151,0.48789546279515905,-0.2939404845237732,0.923061728477478
cautious,witty,5,-2.1459133625030518,0.49542944101661435,-2.634284496307373,-1.4159224033355713
cautious,wry,5,-3.73924241065979,0.5741221323408712,-4.2608184814453125,-2.9914207458496094
cautious,zealous,5,-1.4014142632484436,0.4169731573810303,-1.991913914680481,-0.9659592509269714
practical,absolutist,5,-0.7606918662786484,0.5185048699991084,-1.5210719108581543,-0.21136294305324554
practical,abstract,5,0.9492782592773438,1.239224130600704,-1.153592586517334,2.115217447280884
practical,accessible,5,1.2765480518341064,1.0042141379046845,0.5536811947822571,3.007361650466919
practical,accommodating,5,1.0958484053611754,0.4694326558590488,0.7590961456298828,1.909989356994629
practical,acerbic,5,-2.7630654335021974,0.437817957227163,-3.23307728767395,-2.171757698059082
practical,adventurous,5,-0.357109010219574,0.5423515553642468,-1.267821192741394,0.01421511173248291
practical,agreeable,5,1.7081430435180665,0.34892033597768735,1.2682836055755615,2.0652503967285156
practical,altruistic,5,4.643188762664795,0.35725370492709957,4.32725715637207,5.1884236335754395
practical,animated,5,-0.20212574899196625,0.24433869894557161,-0.5126397609710693,0.16120870411396027
practical,anxious,5,-2.24515814781189,0.4274551403417564,-2.780909538269043,-1.6019244194030762
practical,arrogant,5,-1.609633469581604,0.5354811326629182,-2.538949489593506,-1.1896477937698364
practical,artistic,5,-0.47920645475387574,0.6591434751942098,-1.4554368257522583,0.1448126882314682
practical,ascetic,5,0.7501389443874359,0.7749702220708798,-0.29814833402633667,1.8524086475372314
practical,assertive,5,0.5969203978776931,0.32656609512374857,0.20682232081890106,0.9544932246208191
practical,avoidant,5,-4.930286502838134,0.34474488744218046,-5.44127082824707,-4.577874183654785
practical,benevolent,5,3.7932760238647463,0.3867218647515047,3.3283848762512207,4.232361793518066
practical,bitter,5,-3.0181552886962892,0.40400344165450686,-3.4922893047332764,-2.4123806953430176
practical,bombastic,5,-1.1073408126831055,0.7040417504245761,-2.3422696590423584,-0.5727350115776062
practical,callous,5,-1.2008851528167725,0.32621820235087734,-1.592149019241333,-0.9093742370605469
practical,calm,5,2.5806408882141114,0.31549906537422395,2.0878827571868896,2.9200680255889893
practical,casual,5,-1.9728776693344117,0.696656362607576,-2.7411365509033203,-0.851659893989563
practical,challenging,5,-0.8363353222608566,0.7851976552491194,-2.1522140502929688,-0.12688691914081573
practical,chaotic,5,-0.43143491744995116,0.6948560029729015,-1.4777648448944092,0.14416414499282837
practical,charismatic,5,-0.13302459567785263,0.3115602268725833,-0.5432695746421814,0.30437684059143066
practical,chill,5,1.4890705585479735,0.5030953425594523,1.0241203308105469,2.092313528060913
practical,circumspect,5,0.6094065606594086,0.37641470227275015,0.1348426640033722,1.1612420082092285
practical,closure_seeking,5,-1.876335620880127,0.557449792547185,-2.804598808288574,-1.3483903408050537
practical,collaborative,5,-0.03311609476804733,0.4359345599645744,-0.5744929909706116,0.4160054922103882
practical,collectivistic,5,0.10246706753969193,0.14584060914108846,-0.1316899061203003,0.24312415719032288
practical,competitive,5,-0.6667577892541885,0.5560241551892139,-1.570742130279541,-0.16217638552188873
practical,conceptual,5,0.8440878629684448,1.1369456252069374,-1.0335850715637207,2.002828598022461
practical,conciliatory,5,2.492251420021057,0.5180217081733564,1.7524501085281372,3.1509952545166016
practical,concise,5,-1.9294328927993774,0.3560013314521626,-2.454050064086914,-1.5450454950332642
practical,condescending,5,-1.5180246591567994,0.2899108641737453,-1.9301481246948242,-1.118018627166748
practical,confident,5,0.5366207897663117,0.33399803716946275,0.09417566657066345,0.9847720861434937
practical,confrontational,5,1.6011815071105957,0.3988052801137736,1.1509608030319214,2.0882644653320312
practical,conscientious,5,2.607036828994751,0.27169004559538706,2.3061470985412598,2.892411947250366
practical,contemporary,5,-0.5799341291189194,0.9964849994006587,-1.8432395458221436,0.7025701403617859
practical,contrarian,5,-0.2572079986333847,0.8088436790668174,-1.505179524421692,0.5597919225692749
practical,convergent,5,-0.20513451881706715,0.29199349157396354,-0.5476272106170654,0.1633138358592987
practical,creative,5,1.106455397605896,0.7174500989220871,-0.16511356830596924,1.5330268144607544
practical,critical,5,0.07916755080223084,0.9068295233878892,-1.1879996061325073,1.160738229751587
practical,cruel,5,-1.940757441520691,0.39450938211114017,-2.3572497367858887,-1.4781378507614136
practical,cryptic,5,-1.080931270122528,0.7370684326815801,-2.338061809539795,-0.42020362615585327
practical,curious,5,1.987392258644104,0.44943936807882595,1.2421132326126099,2.333540439605713
practical,cynical,5,-1.233422005176544,0.5772962447138927,-1.8530972003936768,-0.4784426689147949
practical,data_driven,5,-2.2937235832214355,0.6289105386824713,-2.888275623321533,-1.5805103778839111
practical,decisive,5,-0.49414984583854676,0.43866865900172103,-1.0785393714904785,0.1384975016117096
practical,deconstructionist,5,-0.15647767186164857,0.9858559750208081,-1.5766710042953491,0.80865877866745
practical,deontological,5,3.893457365036011,0.6704708539781278,3.270594358444214,4.999167442321777
practical,detached,5,1.5988896369934082,0.37411417464725244,1.2006256580352783,1.9725221395492554
practical,deterministic,5,-0.09537112563848496,0.6520523258111244,-1.165187120437622,0.5129325985908508
practical,diplomatic,5,2.2743274211883544,0.3085606150388691,1.7340528964996338,2.517777442932129
practical,disorganized,5,-2.4124923944473267,0.3501235547128492,-2.8337666988372803,-1.8787299394607544
practical,dispassionate,5,0.5737136721611023,0.34853397613916354,-0.026875078678131104,0.8605372905731201
practical,dogmatic,5,-1.3055400133132935,0.1810997462254106,-1.4988372325897217,-1.0885019302368164
practical,dominant,5,0.9325097322463989,0.38667140914852316,0.6000818014144897,1.5766124725341797
practical,dramatic,5,-0.5460369050502777,0.4486618497562991,-1.3047096729278564,-0.1529841423034668
practical,earnest,5,2.8517793655395507,0.351199928097003,2.4118945598602295,3.283334970474243
practical,eclectic,5,-0.5430751025676728,1.1911341816346561,-2.502810001373291,0.5642897486686707
practical,edgy,5,-3.325788688659668,0.4151820459883591,-3.8397059440612793,-2.7702512741088867
practical,educational,5,2.9141663551330566,0.2246942025300603,2.6577093601226807,3.145750045776367
practical,effusive,5,-1.8223704814910888,0.3489211328089602,-2.433311939239502,-1.6027569770812988
practical,egalitarian,5,4.742459964752197,0.3912131211849225,4.311278343200684,5.3199143409729
practical,elitist,5,-5.143052101135254,0.46959207065000264,-5.673518657684326,-4.555074691772461
practical,eloquent,5,-0.202824667096138,0.7710372127787269,-1.5683810710906982,0.2980666756629944
practical,emotional,5,-0.9230548202991485,0.3312567911342748,-1.2381805181503296,-0.40987589955329895
practical,empathetic,5,-1.4523272037506103,0.3873275385417602,-1.8389785289764404,-1.0395017862319946
practical,enigmatic,5,-1.1878120303153992,0.45268032226320265,-1.9313750267028809,-0.7580427527427673
practical,entertaining,5,-0.13215367943048478,0.2297523317027488,-0.3510412275791168,0.24859656393527985
practical,environmental,5,1.703396701812744,0.37791893285116807,1.094538688659668,2.093315601348877
practical,epicurean,5,-0.333681558072567,0.8057906834198674,-1.7434792518615723,0.23092159628868103
practical,esoteric,5,-1.1978084564208984,1.1051595721758483,-3.148120403289795,-0.441585898399353
practical,essentialist,5,-0.2865144670009613,0.4259860917680254,-0.9638519287109375,0.19053344428539276
practical,ethereal,5,-0.9631054162979126,0.39756041844181095,-1.6171298027038574,-0.5953569412231445
practical,existentialist,5,-0.7025227189064026,0.6866705223847939,-1.4428828954696655,0.034094274044036865
practical,experiential,5,-0.7648191213607788,0.6517679887693121,-1.480356216430664,0.13387048244476318
practical,extroverted,5,0.4953034073114395,0.1981550875634569,0.15102411806583405,0.6425462961196899
practical,fatalistic,5,-0.5916646212339401,0.7988479116441487,-1.9558765888214111,0.059841737151145935
practical,flexible,5,2.3295333862304686,0.5472562906795514,1.9311985969543457,3.2921361923217773
practical,flippant,5,-3.2107678413391114,0.4251401969288292,-3.903204917907715,-2.8296127319335938
practical,flirty,5,-2.144973945617676,0.2275922203003371,-2.3423502445220947,-1.7645118236541748
practical,forgiving,5,0.8174212217330933,0.3568866343043961,0.5420017242431641,1.4109539985656738
practical,formal,5,1.756401824951172,0.7281227005783315,0.592980146408081,2.5688414573669434
practical,fundamentalist,5,-2.6950233936309815,0.4390359948879389,-3.337270736694336,-2.1049485206604004
practical,futuristic,5,-0.043188950046896935,0.7494425417258082,-1.2500834465026855,0.8132545948028564
practical,goofy,5,-3.474280834197998,0.4060199013152172,-4.041561603546143,-2.9511032104492188
practical,grandiose,5,-0.45677038431167605,0.6786361116422961,-1.6395366191864014,0.022838562726974487
practical,gregarious,5,-0.6575355231761932,0.3313803570558966,-1.1107255220413208,-0.2441501021385193
practical,grounded,5,-1.627448558807373,1.3188460579382506,-2.7648282051086426,0.6086698770523071
practical,hedonistic,5,-2.1106016874313354,0.44637450511240345,-2.752042293548584,-1.6160032749176025
practical,historical,5,-1.1591541171073914,1.2173278101152643,-2.9556517601013184,0.3759227395057678
practical,hostile,5,-2.5851762294769287,0.32497911241553473,-2.877434253692627,-2.0958359241485596
practical,humble,5,-0.7829934477806091,0.3745071730451107,-1.2246882915496826,-0.1923789381980896
practical,iconoclastic,5,-0.965523362159729,0.6641189087365464,-1.9300185441970825,-0.27676892280578613
practical,idealistic,5,0.6726743206381798,0.5982756816706729,-0.06247187405824661,1.6015558242797852
practical,impatient,5,-2.16895432472229,0.1441195872343298,-2.41780161857605,-2.059631109237671
practical,impulsive,5,-3.338708829879761,0.30313421935486323,-3.7283599376678467,-2.9300308227539062
practical,innovative,5,-0.10957342386245728,0.6867390763853073,-1.2323769330978394,0.6021476984024048
practical,inquisitive,5,-1.8756461143493652,0.20952515241771333,-2.0886425971984863,-1.6191117763519287
practical,inspirational,5,2.4555891513824464,0.4875908107479518,1.8616766929626465,2.9464972019195557
practical,introspective,5,2.1657063484191896,0.6739365928914827,1.0569026470184326,2.6664721965789795
practical,introverted,5,2.578263521194458,0.7068636346799011,1.4469354152679443,3.3297743797302246
practical,ironic,5,-3.1422768592834474,0.31685179454125856,-3.493910551071167,-2.6428091526031494
practical,irreverent,5,-3.688763475418091,0.425115503008011,-4.305598735809326,-3.2881264686584473
practical,judgmental,5,-1.7225394248962402,0.5110367853686079,-2.541172504425049,-1.25148344039917
practical,libertarian,5,-2.973297882080078,0.5393583019539265,-3.7736754417419434,-2.280216932296753
practical,literal,5,-1.3693761348724365,0.3507728892061572,-1.8263278007507324,-1.1080039739608765
practical,manic,5,-2.844416618347168,0.3715548860770065,-3.2958152294158936,-2.2695400714874268
practical,materialist,5,-1.625888168811798,1.0112495727648145,-3.2597899436950684,-0.5714598298072815
practical,meditative,5,0.6970544300973416,0.4949616672693359,-0.01902582123875618,1.3522469997406006
practical,melancholic,5,-1.060030722618103,0.5142794550166789,-1.7047137022018433,-0.4083820581436157
practical,melodramatic,5,-1.2818347692489624,0.46585834682346905,-2.0281498432159424,-0.7523130178451538
practical,mercurial,5,-2.616933012008667,0.3825681549398189,-2.989497661590576,-2.0561580657958984
practical,metaphorical,5,0.2047237426042557,0.5109474434795722,-0.6294301748275757,0.6172056198120117
practical,militant,5,-1.9990901470184326,0.42223390632701097,-2.5847301483154297,-1.4234907627105713
practical,misanthropic,5,-1.850074052810669,0.41496164637742056,-2.297304391860962,-1.177310824394226
practical,mischievous,5,-2.2411075830459595,0.5440585323234742,-3.0341877937316895,-1.53766667842865
practical,moderate,5,3.070236396789551,0.4213792873192616,2.3740198612213135,3.5138864517211914
practical,mystical,5,0.33018181547522546,0.513574759928843,-0.12017196416854858,1.1823396682739258
practical,naive,5,-1.7395159959793092,0.5121515918402452,-2.395907163619995,-1.0510777235031128
practical,narrative,5,-0.3289834767580032,0.47219778246088284,-0.8388009071350098,0.19904518127441406
practical,neurotic,5,-2.37698712348938,0.314289197793203,-2.718308687210083,-1.8727717399597168
practical,nihilistic,5,-1.000117874145508,0.5334598622445194,-1.8988022804260254,-0.5406367778778076
practical,nonchalant,5,-2.8740600109100343,0.1938972910409381,-3.1063828468322754,-2.5924415588378906
practical,nostalgic,5,-0.8751676201820373,0.576754501527626,-1.6432685852050781,-0.2975866496562958
practical,nurturing,5,1.8551632404327392,0.3583121062186433,1.4043856859207153,2.273491382598877
practical,optimistic,5,0.8535283505916595,0.7114268857159147,-0.1261250078678131,1.5626996755599976
practical,pacifist,5,-1.08431396484375,0.2996495087362326,-1.4096788167953491,-0.5957188606262207
practical,paranoid,5,-1.834989356994629,0.4760778427100314,-2.2538585662841797,-1.0297030210494995
practical,passionate,5,-1.3089730143547058,0.30211659132042806,-1.7194610834121704,-0.9610015749931335
practical,passive_aggressive,5,-2.690298652648926,0.1673069320030874,-2.935926675796509,-2.4860734939575195
practical,patient,5,0.5846543133258819,0.2925030993671008,0.3012239634990692,0.9110597372055054
practical,pedantic,5,-0.42800557017326357,0.9770184837838222,-2.141907215118408,0.18535283207893372
practical,pessimistic,5,-0.6478789478540421,0.7285475408868736,-1.2461662292480469,0.4146221876144409
practical,petty,5,-0.9935901522636413,0.4281665347623527,-1.4871752262115479,-0.4772402048110962
practical,philosophical,5,0.6698957324028015,1.1362081813532252,-1.207424283027649,1.8141437768936157
practical,playful,5,-0.6603676795959472,0.2605743926008956,-0.9137688875198364,-0.34830814599990845
practical,pluralist,5,0.5872382879257202,0.341163371614883,0.2587410807609558,1.0096031427383423
practical,poetic,5,-1.2005706787109376,0.28095200001943954,-1.6023796796798706,-0.9338503479957581
practical,problem_solving,5,0.18231446593999862,0.6177738542617244,-0.7536126375198364,0.8629366755485535
practical,progressive,5,-0.4863994956016541,0.27381492876095465,-0.9230470657348633,-0.22256076335906982
practical,provocative,5,0.41989043951034544,0.8311488323282055,-1.0003259181976318,1.0750706195831299
practical,qualitative,5,1.871530032157898,0.6402552161609443,1.368438720703125,2.7063915729522705
practical,quantitative,5,-1.8002695560455322,0.5837264518814227,-2.5987071990966797,-1.2848637104034424
practical,radical,5,0.011533522605895996,0.4731118611999207,-0.7398002743721008,0.4998861253261566
practical,reactive,5,-3.8838299751281737,0.3127479899682405,-4.290413856506348,-3.5294594764709473
practical,rebellious,5,-0.0492413729429245,0.6372254298055098,-1.1301207542419434,0.44390207529067993
practical,relativist,5,0.4250822693109512,0.6519293135805414,-0.45423561334609985,0.9739093780517578
practical,reserved,5,-1.3681046128273011,0.3326186236043112,-1.6274662017822266,-0.7921027541160583
practical,resilient,5,2.1827703952789306,0.34397413732029225,1.7235677242279053,2.6655073165893555
practical,reverent,5,2.4860190868377687,0.38581774084799153,2.0208630561828613,2.9874134063720703
practical,rhetorical,5,-0.9109118521213532,0.5679702657169441,-1.8729493618011475,-0.38457193970680237
practical,risk_taking,5,0.10052255392074586,0.6995308396795666,-1.0879971981048584,0.7220296859741211
practical,ritualistic,5,1.2092325150966645,0.5694638452750862,0.26190730929374695,1.5949571132659912
practical,romantic,5,-0.8198444962501525,0.42099329364544014,-1.4534945487976074,-0.39770418405532837
practical,sarcastic,5,-3.2549691200256348,0.35349302164654606,-3.5898680686950684,-2.740204334259033
practical,sardonic,5,-3.7085566997528074,0.4723377395841914,-4.275275707244873,-3.1227378845214844
practical,sassy,5,-2.8406880855560304,0.3894053024503697,-3.419410228729248,-2.505258560180664
practical,savage,5,-1.9855808973312379,0.32844919872508394,-2.3891592025756836,-1.5818514823913574
practical,secular,5,-0.17648230791091918,0.8948969839166636,-1.4104933738708496,0.6884366273880005
practical,serene,5,2.7429582595825197,0.538591973778449,2.2588913440704346,3.5998787879943848
practical,serious,5,2.1428120136260986,0.6160520805612917,1.275705099105835,2.9955570697784424
practical,skeptical,5,0.4253402650356293,0.3535997441105259,0.024543195962905884,0.8046790361404419
practical,socratic,5,-1.9582636117935182,0.22767556340674816,-2.1796183586120605,-1.5839635133743286
practical,solemn,5,2.541610288619995,0.6726475638435909,1.551997184753418,3.4483802318573
practical,spiritual,5,0.5125477731227874,0.6436614925225922,-0.21153578162193298,1.458728551864624
practical,spontaneous,5,-1.6962364196777344,0.44299054647942926,-2.4117140769958496,-1.274571418762207
practical,stoic,5,2.3639238357543944,0.2610899664729578,2.015087127685547,2.6125214099884033
practical,stream_of_consciousness,5,-0.7944757461547851,0.18400526392084876,-0.9766562581062317,-0.5445609092712402
practical,submissive,5,-2.5358031749725343,0.2643410777775152,-2.8316445350646973,-2.1856977939605713
practical,subversive,5,-1.3236279606819152,0.6317085475224438,-2.2901611328125,-0.7880431413650513
practical,supportive,5,2.2242695331573485,0.39362732676746254,1.740525484085083,2.7210476398468018
practical,sycophantic,5,-0.1252078115940094,0.35107948498651215,-0.37398257851600647,0.4686030447483063
practical,temperamental,5,-3.0910168647766114,0.3493523729369315,-3.5694525241851807,-2.5900750160217285
practical,theatrical,5,-0.5667381256818771,0.5747959914674573,-1.5269169807434082,0.017368510365486145
practical,theoretical,5,-0.22480908632278443,1.192425935797006,-2.31231689453125,0.5263151526451111
practical,traditional,5,0.6329257309436798,0.5216661343131016,0.1653294861316681,1.508667230606079
practical,understated,5,-0.809494411945343,0.3611146489542125,-1.057104229927063,-0.17493897676467896
practical,universalist,5,-0.7868381857872009,0.4182007932914533,-1.373640537261963,-0.4625263810157776
practical,urgent,5,-0.3623405799269676,0.49106974261301406,-0.9328154921531677,0.13849951326847076
practical,utilitarian,5,0.6687739372253418,0.7333466625355454,-0.56581711769104,1.2994205951690674
practical,verbose,5,2.060149836540222,0.48210488985381655,1.3560737371444702,2.6638176441192627
practical,visceral,5,-2.149036192893982,0.19660133489194567,-2.4213707447052,-1.8730140924453735
practical,whimsical,5,0.37999048829078674,0.6704916100115195,-0.7563778758049011,0.8309388160705566
practical,witty,5,-2.2733346939086916,0.3245130228500022,-2.6825709342956543,-1.8881635665893555
practical,wry,5,-3.7484528064727782,0.5102073737971016,-4.238397598266602,-3.056779384613037
practical,zealous,5,-1.4610888242721558,0.35382609219923256,-1.9191887378692627,-1.076979637145996
practical,absolutist,5,-0.7606918662786484,0.5185048699991084,-1.5210719108581543,-0.21136294305324554
practical,abstract,5,0.9492782592773438,1.239224130600704,-1.153592586517334,2.115217447280884
practical,accessible,5,1.2765480518341064,1.0042141379046845,0.5536811947822571,3.007361650466919
practical,accommodating,5,1.0958484053611754,0.4694326558590488,0.7590961456298828,1.909989356994629
practical,acerbic,5,-2.7630654335021974,0.437817957227163,-3.23307728767395,-2.171757698059082
practical,adventurous,5,-0.357109010219574,0.5423515553642468,-1.267821192741394,0.01421511173248291
practical,agreeable,5,1.7081430435180665,0.34892033597768735,1.2682836055755615,2.0652503967285156
practical,altruistic,5,4.643188762664795,0.35725370492709957,4.32725715637207,5.1884236335754395
practical,animated,5,-0.20212574899196625,0.24433869894557161,-0.5126397609710693,0.16120870411396027
practical,anxious,5,-2.24515814781189,0.4274551403417564,-2.780909538269043,-1.6019244194030762
practical,arrogant,5,-1.609633469581604,0.5354811326629182,-2.538949489593506,-1.1896477937698364
practical,artistic,5,-0.47920645475387574,0.6591434751942098,-1.4554368257522583,0.1448126882314682
practical,ascetic,5,0.7501389443874359,0.7749702220708798,-0.29814833402633667,1.8524086475372314
practical,assertive,5,0.5969203978776931,0.32656609512374857,0.20682232081890106,0.9544932246208191
practical,avoidant,5,-4.930286502838134,0.34474488744218046,-5.44127082824707,-4.577874183654785
practical,benevolent,5,3.7932760238647463,0.3867218647515047,3.3283848762512207,4.232361793518066
practical,bitter,5,-3.0181552886962892,0.40400344165450686,-3.4922893047332764,-2.4123806953430176
practical,bombastic,5,-1.1073408126831055,0.7040417504245761,-2.3422696590423584,-0.5727350115776062
practical,callous,5,-1.2008851528167725,0.32621820235087734,-1.592149019241333,-0.9093742370605469
practical,calm,5,2.5806408882141114,0.31549906537422395,2.0878827571868896,2.9200680255889893
practical,casual,5,-1.9728776693344117,0.696656362607576,-2.7411365509033203,-0.851659893989563
practical,challenging,5,-0.8363353222608566,0.7851976552491194,-2.1522140502929688,-0.12688691914081573
practical,chaotic,5,-0.43143491744995116,0.6948560029729015,-1.4777648448944092,0.14416414499282837
practical,charismatic,5,-0.13302459567785263,0.3115602268725833,-0.5432695746421814,0.30437684059143066
practical,chill,5,1.4890705585479735,0.5030953425594523,1.0241203308105469,2.092313528060913
practical,circumspect,5,0.6094065606594086,0.37641470227275015,0.1348426640033722,1.1612420082092285
practical,closure_seeking,5,-1.876335620880127,0.557449792547185,-2.804598808288574,-1.3483903408050537
practical,collaborative,5,-0.03311609476804733,0.4359345599645744,-0.5744929909706116,0.4160054922103882
practical,collectivistic,5,0.10246706753969193,0.14584060914108846,-0.1316899061203003,0.24312415719032288
practical,competitive,5,-0.6667577892541885,0.5560241551892139,-1.570742130279541,-0.16217638552188873
practical,conceptual,5,0.8440878629684448,1.1369456252069374,-1.0335850715637207,2.002828598022461
practical,conciliatory,5,2.492251420021057,0.5180217081733564,1.7524501085281372,3.1509952545166016
practical,concise,5,-1.9294328927993774,0.3560013314521626,-2.454050064086914,-1.5450454950332642
practical,condescending,5,-1.5180246591567994,0.2899108641737453,-1.9301481246948242,-1.118018627166748
practical,confident,5,0.5366207897663117,0.33399803716946275,0.09417566657066345,0.9847720861434937
practical,confrontational,5,1.6011815071105957,0.3988052801137736,1.1509608030319214,2.0882644653320312
practical,conscientious,5,2.607036828994751,0.27169004559538706,2.3061470985412598,2.892411947250366
practical,contemporary,5,-0.5799341291189194,0.9964849994006587,-1.8432395458221436,0.7025701403617859
practical,contrarian,5,-0.2572079986333847,0.8088436790668174,-1.505179524421692,0.5597919225692749
practical,convergent,5,-0.20513451881706715,0.29199349157396354,-0.5476272106170654,0.1633138358592987
practical,creative,5,1.106455397605896,0.7174500989220871,-0.16511356830596924,1.5330268144607544
practical,critical,5,0.07916755080223084,0.9068295233878892,-1.1879996061325073,1.160738229751587
practical,cruel,5,-1.940757441520691,0.39450938211114017,-2.3572497367858887,-1.4781378507614136
practical,cryptic,5,-1.080931270122528,0.7370684326815801,-2.338061809539795,-0.42020362615585327
practical,curious,5,1.987392258644104,0.44943936807882595,1.2421132326126099,2.333540439605713
practical,cynical,5,-1.233422005176544,0.5772962447138927,-1.8530972003936768,-0.4784426689147949
practical,data_driven,5,-2.2937235832214355,0.6289105386824713,-2.888275623321533,-1.5805103778839111
practical,decisive,5,-0.49414984583854676,0.43866865900172103,-1.0785393714904785,0.1384975016117096
practical,deconstructionist,5,-0.15647767186164857,0.9858559750208081,-1.5766710042953491,0.80865877866745
practical,deontological,5,3.893457365036011,0.6704708539781278,3.270594358444214,4.999167442321777
practical,detached,5,1.5988896369934082,0.37411417464725244,1.2006256580352783,1.9725221395492554
practical,deterministic,5,-0.09537112563848496,0.6520523258111244,-1.165187120437622,0.5129325985908508
practical,diplomatic,5,2.2743274211883544,0.3085606150388691,1.7340528964996338,2.517777442932129
practical,disorganized,5,-2.4124923944473267,0.3501235547128492,-2.8337666988372803,-1.8787299394607544
practical,dispassionate,5,0.5737136721611023,0.34853397613916354,-0.026875078678131104,0.8605372905731201
practical,dogmatic,5,-1.3055400133132935,0.1810997462254106,-1.4988372325897217,-1.0885019302368164
practical,dominant,5,0.9325097322463989,0.38667140914852316,0.6000818014144897,1.5766124725341797
practical,dramatic,5,-0.5460369050502777,0.4486618497562991,-1.3047096729278564,-0.1529841423034668
practical,earnest,5,2.8517793655395507,0.351199928097003,2.4118945598602295,3.283334970474243
practical,eclectic,5,-0.5430751025676728,1.1911341816346561,-2.502810001373291,0.5642897486686707
practical,edgy,5,-3.325788688659668,0.4151820459883591,-3.8397059440612793,-2.7702512741088867
practical,educational,5,2.9141663551330566,0.2246942025300603,2.6577093601226807,3.145750045776367
practical,effusive,5,-1.8223704814910888,0.3489211328089602,-2.433311939239502,-1.6027569770812988
practical,egalitarian,5,4.742459964752197,0.3912131211849225,4.311278343200684,5.3199143409729
practical,elitist,5,-5.143052101135254,0.46959207065000264,-5.673518657684326,-4.555074691772461
practical,eloquent,5,-0.202824667096138,0.7710372127787269,-1.5683810710906982,0.2980666756629944
practical,emotional,5,-0.9230548202991485,0.3312567911342748,-1.2381805181503296,-0.40987589955329895
practical,empathetic,5,-1.4523272037506103,0.3873275385417602,-1.8389785289764404,-1.0395017862319946
practical,enigmatic,5,-1.1878120303153992,0.45268032226320265,-1.9313750267028809,-0.7580427527427673
practical,entertaining,5,-0.13215367943048478,0.2297523317027488,-0.3510412275791168,0.24859656393527985
practical,environmental,5,1.703396701812744,0.37791893285116807,1.094538688659668,2.093315601348877
practical,epicurean,5,-0.333681558072567,0.8057906834198674,-1.7434792518615723,0.23092159628868103
practical,esoteric,5,-1.1978084564208984,1.1051595721758483,-3.148120403289795,-0.441585898399353
practical,essentialist,5,-0.2865144670009613,0.4259860917680254,-0.9638519287109375,0.19053344428539276
practical,ethereal,5,-0.9631054162979126,0.39756041844181095,-1.6171298027038574,-0.5953569412231445
practical,existentialist,5,-0.7025227189064026,0.6866705223847939,-1.4428828954696655,0.034094274044036865
practical,experiential,5,-0.7648191213607788,0.6517679887693121,-1.480356216430664,0.13387048244476318
practical,extroverted,5,0.4953034073114395,0.1981550875634569,0.15102411806583405,0.6425462961196899
practical,fatalistic,5,-0.5916646212339401,0.7988479116441487,-1.9558765888214111,0.059841737151145935
practical,flexible,5,2.3295333862304686,0.5472562906795514,1.9311985969543457,3.2921361923217773
practical,flippant,5,-3.2107678413391114,0.4251401969288292,-3.903204917907715,-2.8296127319335938
practical,flirty,5,-2.144973945617676,0.2275922203003371,-2.3423502445220947,-1.7645118236541748
practical,forgiving,5,0.8174212217330933,0.3568866343043961,0.5420017242431641,1.4109539985656738
practical,formal,5,1.756401824951172,0.7281227005783315,0.592980146408081,2.5688414573669434
practical,fundamentalist,5,-2.6950233936309815,0.4390359948879389,-3.337270736694336,-2.1049485206604004
practical,futuristic,5,-0.043188950046896935,0.7494425417258082,-1.2500834465026855,0.8132545948028564
practical,goofy,5,-3.474280834197998,0.4060199013152172,-4.041561603546143,-2.9511032104492188
practical,grandiose,5,-0.45677038431167605,0.6786361116422961,-1.6395366191864014,0.022838562726974487
practical,gregarious,5,-0.6575355231761932,0.3313803570558966,-1.1107255220413208,-0.2441501021385193
practical,grounded,5,-1.627448558807373,1.3188460579382506,-2.7648282051086426,0.6086698770523071
practical,hedonistic,5,-2.1106016874313354,0.44637450511240345,-2.752042293548584,-1.6160032749176025
practical,historical,5,-1.1591541171073914,1.2173278101152643,-2.9556517601013184,0.3759227395057678
practical,hostile,5,-2.5851762294769287,0.32497911241553473,-2.877434253692627,-2.0958359241485596
practical,humble,5,-0.7829934477806091,0.3745071730451107,-1.2246882915496826,-0.1923789381980896
practical,iconoclastic,5,-0.965523362159729,0.6641189087365464,-1.9300185441970825,-0.27676892280578613
practical,idealistic,5,0.6726743206381798,0.5982756816706729,-0.06247187405824661,1.6015558242797852
practical,impatient,5,-2.16895432472229,0.1441195872343298,-2.41780161857605,-2.059631109237671
practical,impulsive,5,-3.338708829879761,0.30313421935486323,-3.7283599376678467,-2.9300308227539062
