trait,axis,n,mean_delta,cohen_d,t_stat,p_raw,p_adjusted,significant,direction,exceedance_rate
big_picture,moderate,100,0.07697712063789368,0.1986986869693165,1.9869868696931652,0.04968716831018592,0.0783553568681024,False,+,0.38
strategic,cynical,99,0.04013680192557248,0.19862958331409386,1.976339400352461,0.05092736439888848,0.08019240759673883,False,+,0.36363636363636365
stoic,narrative,100,0.056581390798091886,0.19844917727508068,1.984491772750807,0.04996888717810062,0.07878666177662041,False,+,0.38
stoic,spontaneous,100,0.05081647574901581,0.1983463778928847,1.9834637789288467,0.05008535175753419,0.07895730888708284,False,+,0.31
risk_taking,experiential,100,0.08279325373470783,0.19831223430972256,1.9831223430972256,0.05012408514295343,0.07900538029765536,False,+,0.29
traditional,sarcastic,100,0.05796636819839478,0.19825265622551846,1.9825265622551846,0.050191733147420224,0.0790990035202934,False,+,0.28
inspirational,concise,99,-0.054335452089406024,-0.1980515062038331,-1.9705876057285774,0.051592413833545694,0.08115964952190913,False,-,0.2727272727272727
inquisitive,pluralist,100,-0.046526064202189445,-0.19788668597211082,-1.978866859721108,0.050608980989709396,0.0797434527081896,False,-,0.28
speculative,anxious,100,0.07440074801445007,0.1977730229728126,1.977730229728126,0.050739168707967804,0.07993545014327888,False,+,0.31
confident,urgent,100,-0.04041426472365856,-0.19772381171403638,-1.977238117140364,0.05079562275289458,0.07999894414713841,False,-,0.23
analytical,flippant,100,-0.06860336661338806,-0.19772334453556248,-1.9772334453556246,0.050796158945325263,0.07999894414713841,False,-,0.27
collaborative,spiritual,100,0.030409520603716374,0.19753598937019495,1.9753598937019496,0.0510115795050144,0.0803118266492739,False,+,0.23
grounded,cynical,100,0.03773870959877968,0.19751106905627333,1.9751106905627331,0.051040291267010866,0.0803438372464456,False,+,0.35
independent,introverted,100,-0.06662968695163726,-0.19745261356711039,-1.9745261356711037,0.05110769425431328,0.08043673219145696,False,-,0.37
confident,grounded,100,-0.06166948266327381,-0.1972676213334049,-1.9726762133340492,0.051321501173267906,0.0807599791973236,False,-,0.26
serious,chill,100,-0.041644890308380124,-0.19708858356183898,-1.9708858356183896,0.05152914951339199,0.08107343051106046,False,-,0.26
empathetic,nurturing,100,0.04276955187320709,0.19693621559012728,1.9693621559012728,0.051706428004665676,0.08132566136954306,False,+,0.26
open_ended,qualitative,100,0.0682864585518837,0.19687282699517825,1.9687282699517823,0.05178033241112501,0.08142854307985346,False,+,0.27
speculative,assertive,100,0.04194449212402105,0.19680689771696405,1.9680689771696407,0.05185729415743105,0.08153619816029008,False,+,0.41
empathetic,conciliatory,100,-0.05636794567108154,-0.1967540165053066,-1.967540165053066,0.051919094596042235,0.08161998343775258,False,-,0.29
optimistic,deterministic,100,0.056372315250337125,0.1967080527175161,1.9670805271751608,0.05197286168143386,0.08169111439370294,False,+,0.27
grounded,edgy,100,0.07600144028663636,0.19660561418578495,1.9660561418578495,0.05209286140425979,0.08186630964498326,False,+,0.39
educational,flirty,100,0.0486272919178009,0.19657549304021413,1.9657549304021413,0.052128190990086684,0.08190840629514112,False,+,0.34
